Date,State,Confirmed,Recovered,Deceased,Migrated,Tested
2020-06-09,Tamil Nadu,34914,18325,307,0,621171
2020-06-09,Tripura,866,192,1,0,38572
2020-06-09,India,275998,134653,7748,18,5061332
2020-06-09,State Unassigned,8711,0,0,0,
2020-06-09,Uttar Pradesh,11335,6669,301,0,391286
2020-06-09,Uttarakhand,1537,755,13,7,40264
2020-06-09,West Bengal,8985,3620,415,0,287900
2020-06-10,Andaman and Nicobar Islands,35,33,0,0,10010
2020-06-10,Andhra Pradesh,5247,2869,78,0,498716
2020-06-10,Arunachal Pradesh,58,4,0,0,13035
2020-06-10,Assam,3286,1249,6,3,169842
2020-06-10,Bihar,5698,2934,34,0,109483
2020-06-10,Chandigarh,328,289,5,0,5532
2020-06-10,Chhattisgarh,1262,351,6,0,94576
2020-06-10,Delhi,32810,12245,984,0,266156
2020-06-10,Dadra and Nagar Haveli and Daman and Diu,29,2,0,0,17179
2020-06-10,Goa,387,67,0,0,35332
2020-06-10,Gujarat,21554,14743,1347,0,266404
2020-06-10,Himachal Pradesh,451,250,7,3,48922
2020-06-10,Haryana,5579,2188,52,0,158470
2020-06-10,Jharkhand,1551,592,8,0,95500
2020-06-10,Jammu and Kashmir,4507,1671,51,0,241891
2020-06-10,Karnataka,6041,2862,67,4,408506
2020-06-10,Kerala,2162,905,18,1,131006
2020-06-10,Ladakh,115,50,1,0,10249
2020-06-10,Maharashtra,94041,44516,3438,0,595282
2020-06-10,Meghalaya,44,13,1,0,11505
2020-06-10,Manipur,311,64,0,0,19756
2020-06-10,Madhya Pradesh,10049,6892,427,0,228042
2020-06-10,Mizoram,93,1,0,0,2747
2020-06-10,Nagaland,128,22,0,0,5220
2020-06-10,Odisha,3250,2282,11,0,185401
2020-06-10,Punjab,2805,2232,55,0,144467
2020-06-10,Puducherry,144,60,0,0,8954
2020-06-10,Rajasthan,11600,8569,259,0,543312
2020-06-10,Sikkim,13,3,0,0,6161
2020-06-10,Telangana,4111,1817,156,0,23388
2020-06-10,Tamil Nadu,36841,19333,326,0,638846
2020-06-10,Tripura,897,239,1,0,40027
2020-06-10,India,287154,140928,8106,18,5213140
2020-06-10,State Unassigned,9227,0,0,0,
2020-06-10,Uttar Pradesh,11610,6971,321,0,404637
2020-06-10,Uttarakhand,1562,831,15,7,40872
2020-06-10,West Bengal,9328,3779,432,0,297419
2020-06-11,Andaman and Nicobar Islands,38,33,0,0,10226
2020-06-11,Andhra Pradesh,5429,2968,80,0,510318
2020-06-11,Arunachal Pradesh,64,4,0,0,13479
2020-06-11,Assam,3431,1433,6,3,181108
2020-06-11,Bihar,5948,3086,34,0,113225
2020-06-11,Chandigarh,332,293,5,0,5636
2020-06-11,Chhattisgarh,1398,421,6,0,96230
2020-06-11,Delhi,34687,12731,1085,0,271516
2020-06-11,Dadra and Nagar Haveli and Daman and Diu,30,2,0,0,17179
2020-06-11,Goa,417,67,0,0,37858
2020-06-11,Gujarat,22067,15109,1385,0,272924
2020-06-11,Himachal Pradesh,470,276,7,10,50222
2020-06-11,Haryana,5968,2261,64,0,162967
2020-06-11,Jharkhand,1599,630,8,0,99931
2020-06-11,Jammu and Kashmir,4574,1820,52,0,247267
2020-06-11,Karnataka,6245,2976,70,4,416506
2020-06-11,Kerala,2245,967,19,1,135974
2020-06-11,Ladakh,135,54,1,0,10855
2020-06-11,Maharashtra,97648,46078,3590,0,610790
2020-06-11,Meghalaya,44,18,1,0,11889
2020-06-11,Manipur,366,73,0,0,20528
2020-06-11,Madhya Pradesh,10241,7042,431,0,233740
2020-06-11,Mizoram,102,1,0,0,3152
2020-06-11,Nagaland,130,29,0,0,5667
2020-06-11,Odisha,3386,2354,12,0,188743
2020-06-11,Punjab,2887,2259,59,0,154498
2020-06-11,Puducherry,157,67,2,0,9250
2020-06-11,Rajasthan,11838,8775,265,0,558064
2020-06-11,Sikkim,13,3,0,0,6692
2020-06-11,Telangana,4320,1993,165,0,23388
2020-06-11,Tamil Nadu,38716,20705,349,0,655675
2020-06-11,Tripura,922,278,1,0,41389
2020-06-11,India,298289,146972,8500,25,5363445
2020-06-11,State Unassigned,8931,0,0,0,
2020-06-11,Uttar Pradesh,12088,7292,345,0,420669
2020-06-11,Uttarakhand,1655,886,16,7,41888
2020-06-11,West Bengal,9768,3988,442,0,306941
2020-06-12,Andaman and Nicobar Islands,38,33,0,0,10697
2020-06-12,Andhra Pradesh,5636,3091,80,0,522093
2020-06-12,Arunachal Pradesh,83,4,0,0,14047
2020-06-12,Assam,3694,1585,8,3,188090
2020-06-12,Bihar,6096,3316,35,0,116671
2020-06-12,Chandigarh,345,295,5,0,5708
2020-06-12,Chhattisgarh,1445,544,6,0,98603
2020-06-12,Delhi,36824,13398,1214,0,277463
2020-06-12,Dadra and Nagar Haveli and Daman and Diu,30,2,0,0,17179
2020-06-12,Goa,463,69,0,0,39298
2020-06-12,Gujarat,22562,15501,1416,0,278137
2020-06-12,Himachal Pradesh,486,293,7,10,51420
2020-06-12,Haryana,6334,2475,70,0,167501
2020-06-12,Jharkhand,1656,685,8,0,102092
2020-06-12,Jammu and Kashmir,4730,2086,53,0,254059
2020-06-12,Karnataka,6516,3440,77,4,426341
2020-06-12,Kerala,2323,999,20,1,140457
2020-06-12,Ladakh,239,58,1,0,10986
2020-06-12,Maharashtra,101141,47796,3717,0,626521
2020-06-12,Meghalaya,44,22,1,0,12219
2020-06-12,Manipur,385,73,0,0,20528
2020-06-12,Madhya Pradesh,10443,7201,440,0,241461
2020-06-12,Mizoram,104,1,0,0,3152
2020-06-12,Nagaland,156,57,0,0,6104
2020-06-12,Odisha,3498,2474,13,0,192576
2020-06-12,Punjab,2986,2282,63,0,165548
2020-06-12,Puducherry,163,76,3,0,9658
2020-06-12,Rajasthan,12068,9011,272,0,571543
2020-06-12,Sikkim,63,3,0,0,5157
2020-06-12,Telangana,4484,2278,174,0,23388
2020-06-12,Tamil Nadu,40698,22047,367,0,673906
2020-06-12,Tripura,963,278,1,0,40837
2020-06-12,India,309595,154235,8888,25,5507182
2020-06-12,State Unassigned,8315,0,0,0,
2020-06-12,Uttar Pradesh,12616,7609,365,0,435601
2020-06-12,Uttarakhand,1724,947,21,7,42783
2020-06-12,West Bengal,10244,4206,451,0,315699
2020-06-13,Andaman and Nicobar Islands,38,33,0,0,10955
2020-06-13,Andhra Pradesh,5858,3185,82,0,536570
2020-06-13,Arunachal Pradesh,88,6,0,0,14518
2020-06-13,Assam,3901,1806,8,3,188090
2020-06-13,Bihar,6289,3686,35,0,120086
2020-06-13,Chandigarh,350,295,5,0,5839
2020-06-13,Chhattisgarh,1550,631,6,0,101554
2020-06-13,Delhi,38958,14945,1271,0,283239
2020-06-13,Dadra and Nagar Haveli and Daman and Diu,35,2,0,0,17649
2020-06-13,Goa,523,70,0,0,40723
2020-06-13,Gujarat,23079,15891,1449,0,283623
2020-06-13,Himachal Pradesh,502,309,7,10,52737
2020-06-13,Haryana,6749,2803,78,0,171560
2020-06-13,Jharkhand,1711,816,8,0,103905
2020-06-13,Jammu and Kashmir,4878,2269,55,0,260098
2020-06-13,Karnataka,6824,3648,80,4,436518
2020-06-13,Kerala,2408,1045,20,1,144842
2020-06-13,Ladakh,437,68,1,0,11135
2020-06-13,Maharashtra,104568,49346,3830,13,643057
2020-06-13,Meghalaya,44,23,1,0,12560
2020-06-13,Manipur,449,73,0,0,24046
2020-06-13,Madhya Pradesh,10641,7377,447,0,246973
2020-06-13,Mizoram,110,1,0,0,3727
2020-06-13,Nagaland,163,84,0,0,6466
2020-06-13,Odisha,3723,2594,13,0,196456
2020-06-13,Punjab,3063,2327,65,0,176533
2020-06-13,Puducherry,176,82,3,0,10008
2020-06-13,Rajasthan,12401,9337,282,0,584954
2020-06-13,Sikkim,63,4,0,0,5377
2020-06-13,Telangana,4737,2352,182,0,23388
2020-06-13,Tamil Nadu,42687,23409,397,0,691817
2020-06-13,Tripura,1046,315,1,0,43972
2020-06-13,India,321634,162326,9197,39,5658614
2020-06-13,State Unassigned,7984,0,0,0,
2020-06-13,Uttar Pradesh,13118,7875,385,0,449616
2020-06-13,Uttarakhand,1785,1077,23,8,44040
2020-06-13,West Bengal,10698,4542,463,0,324707
2020-06-14,Andaman and Nicobar Islands,40,33,0,0,11356
2020-06-14,Andhra Pradesh,6152,3316,84,0,552202
2020-06-14,Arunachal Pradesh,91,7,0,0,14518
2020-06-14,Assam,4119,1961,8,3,188090
2020-06-14,Bihar,6475,3975,36,0,123629
2020-06-14,Chandigarh,352,295,5,0,5937
2020-06-14,Chhattisgarh,1671,719,9,0,103895
2020-06-14,Delhi,41182,15823,1327,0,290592
2020-06-14,Dadra and Nagar Haveli and Daman and Diu,38,2,0,0,18445
2020-06-14,Goa,564,74,0,0,41835
2020-06-14,Gujarat,23590,16333,1478,0,288565
2020-06-14,Himachal Pradesh,518,326,7,11,53946
2020-06-14,Haryana,7208,3003,88,0,185722
2020-06-14,Jharkhand,1763,905,8,0,106104
2020-06-14,Jammu and Kashmir,5041,2389,59,0,266163
2020-06-14,Karnataka,7000,3960,85,4,443969
2020-06-14,Kerala,2462,1101,20,1,149164
2020-06-14,Ladakh,549,80,1,0,11135
2020-06-14,Maharashtra,107958,50978,3950,13,659481
2020-06-14,Meghalaya,44,26,1,0,12560
2020-06-14,Manipur,458,91,0,0,25226
2020-06-14,Madhya Pradesh,10802,7677,459,0,252762
2020-06-14,Mizoram,112,1,0,0,4327
2020-06-14,Nagaland,173,88,0,0,6478
2020-06-14,Odisha,3909,2708,14,0,200014
2020-06-14,Punjab,3140,2356,67,0,182225
2020-06-14,Puducherry,194,91,4,0,10321
2020-06-14,Rajasthan,12694,9566,292,0,598920
2020-06-14,Sikkim,68,4,0,0,5664
2020-06-14,Telangana,4974,2377,185,0,23388
2020-06-14,Tamil Nadu,44661,24547,435,0,710599
2020-06-14,Tripura,1079,433,1,0,46015
2020-06-14,India,333038,169684,9521,41,5774133
2020-06-14,State Unassigned,7436,0,0,0,
2020-06-14,Uttar Pradesh,13615,8268,399,0,467702
2020-06-14,Uttarakhand,1819,1111,24,9,45344
2020-06-14,West Bengal,11087,5060,475,0,333733
2020-06-15,Andaman and Nicobar Islands,41,33,0,0,11518
2020-06-15,Andhra Pradesh,6456,3385,86,0,567375
2020-06-15,Arunachal Pradesh,95,7,0,0,15453
2020-06-15,Assam,4310,2206,8,3,217088
2020-06-15,Bihar,6662,4226,38,0,127126
2020-06-15,Chandigarh,357,301,6,0,6027
2020-06-15,Chhattisgarh,1715,843,9,0,107172
2020-06-15,Delhi,42829,16427,1400,0,296697
2020-06-15,Dadra and Nagar Haveli and Daman and Diu,38,2,0,0,23835
2020-06-15,Goa,592,85,0,0,42703
2020-06-15,Gujarat,24104,16672,1506,0,292909
2020-06-15,Himachal Pradesh,556,342,7,11,54484
2020-06-15,Haryana,7722,3565,100,0,189914
2020-06-15,Jharkhand,1793,1000,9,0,108576
2020-06-15,Jammu and Kashmir,5220,2604,62,0,271416
2020-06-15,Karnataka,7213,4134,87,4,449331
2020-06-15,Kerala,2544,1174,21,1,151686
2020-06-15,Ladakh,555,82,1,0,11260
2020-06-15,Maharashtra,110744,56049,4128,13,671348
2020-06-15,Meghalaya,44,26,1,0,13353
2020-06-15,Manipur,490,151,0,0,26458
2020-06-15,Madhya Pradesh,10935,7903,465,0,258040
2020-06-15,Mizoram,117,1,0,0,4919
2020-06-15,Nagaland,177,88,0,0,7132
2020-06-15,Odisha,4055,2854,14,0,202513
2020-06-15,Punjab,3267,2443,71,0,188699
2020-06-15,Puducherry,202,95,4,0,10486
2020-06-15,Rajasthan,12981,9785,301,0,609296
2020-06-15,Sikkim,68,4,0,0,5762
2020-06-15,Telangana,5193,2766,187,0,23388
2020-06-15,Tamil Nadu,46504,25344,479,0,729002
2020-06-15,Tripura,1089,433,1,0,47683
2020-06-15,India,343070,180323,9917,44,5921069
2020-06-15,State Unassigned,6972,0,0,0,
2020-06-15,Uttar Pradesh,14091,8610,417,0,466081
2020-06-15,Uttarakhand,1845,1189,24,12,46573
2020-06-15,West Bengal,11494,5494,485,0,343242
2020-06-16,Andaman and Nicobar Islands,44,33,0,0,11809
2020-06-16,Andhra Pradesh,6720,3513,88,0,583286
2020-06-16,Arunachal Pradesh,99,7,0,0,16158
2020-06-16,Assam,4511,2412,8,3,227109
2020-06-16,Bihar,6810,4571,39,0,130783
2020-06-16,Chandigarh,365,302,6,0,6115
2020-06-16,Chhattisgarh,1784,934,9,0,110062
2020-06-16,Delhi,44688,16500,1837,0,304483
2020-06-16,Dadra and Nagar Haveli and Daman and Diu,52,9,0,0,24492
2020-06-16,Goa,629,85,0,0,44378
2020-06-16,Gujarat,24628,17090,1534,0,296335
2020-06-16,Himachal Pradesh,560,361,7,11,56106
2020-06-16,Haryana,8272,3748,118,0,193421
2020-06-16,Jharkhand,1839,1121,9,0,110813
2020-06-16,Jammu and Kashmir,5298,2781,63,0,276174
2020-06-16,Karnataka,7530,4456,94,4,457267
2020-06-16,Kerala,2623,1234,21,1,157117
2020-06-16,Ladakh,649,85,1,0,11537
2020-06-16,Maharashtra,113445,57851,5537,13,686488
2020-06-16,Meghalaya,44,28,1,0,13878
2020-06-16,Manipur,500,159,0,0,26458
2020-06-16,Madhya Pradesh,11083,8152,476,0,263983
2020-06-16,Mizoram,121,1,0,0,5524
2020-06-16,Nagaland,179,103,0,0,7835
2020-06-16,Odisha,4163,2974,14,0,205501
2020-06-16,Punjab,3371,2461,72,0,198211
2020-06-16,Puducherry,216,99,4,0,10929
2020-06-16,Rajasthan,13216,9962,308,0,622334
2020-06-16,Sikkim,68,4,0,0,6192
2020-06-16,Telangana,5406,3027,191,0,44431
2020-06-16,Tamil Nadu,48019,26782,528,0,748244
2020-06-16,Tripura,1090,556,1,0,49208
2020-06-16,India,354155,187549,11921,45,6084256
2020-06-16,State Unassigned,7684,0,0,0,
2020-06-16,Uttar Pradesh,14598,8904,435,0,480047
2020-06-16,Uttarakhand,1942,1216,25,13,47870
2020-06-16,West Bengal,11909,6028,495,0,351754
2020-06-17,Andaman and Nicobar Islands,44,33,0,0,12239
2020-06-17,Andhra Pradesh,7071,3641,90,0,598474
2020-06-17,Arunachal Pradesh,103,10,0,0,16630
2020-06-17,Assam,4695,2643,8,3,235214
2020-06-17,Bihar,6940,4776,39,0,134402
2020-06-17,Chandigarh,370,306,6,0,6233
2020-06-17,Chhattisgarh,1864,1099,9,0,113613
2020-06-17,Delhi,47102,17457,1904,0,312576
2020-06-17,Dadra and Nagar Haveli and Daman and Diu,57,12,0,0,25575
2020-06-17,Goa,656,96,0,0,45685
2020-06-17,Gujarat,25148,17438,1561,0,303671
2020-06-17,Himachal Pradesh,585,368,7,11,57479
2020-06-17,Haryana,8832,3952,130,0,197703
2020-06-17,Jharkhand,1896,1151,10,0,113004
2020-06-17,Jammu and Kashmir,5406,2914,64,0,282268
2020-06-17,Karnataka,7734,4804,102,4,464798
2020-06-17,Kerala,2698,1324,21,1,161829
2020-06-17,Ladakh,687,92,1,0,11626
2020-06-17,Maharashtra,116752,59166,5651,13,686488
2020-06-17,Meghalaya,43,31,1,0,14316
2020-06-17,Manipur,552,192,0,0,29865
2020-06-17,Madhya Pradesh,11244,8388,482,0,271205
2020-06-17,Mizoram,121,1,0,0,6035
2020-06-17,Nagaland,193,103,0,0,8387
2020-06-17,Odisha,4338,3047,14,0,208472
2020-06-17,Punjab,3497,2538,78,0,208408
2020-06-17,Puducherry,245,109,5,0,11356
2020-06-17,Rajasthan,13542,10467,313,0,637937
2020-06-17,Sikkim,70,4,0,0,6349
2020-06-17,Telangana,5675,3071,192,0,45911
2020-06-17,Tamil Nadu,50193,27624,576,0,773707
2020-06-17,Tripura,1133,556,1,0,50268
2020-06-17,India,367263,194439,12262,45,6249668
2020-06-17,State Unassigned,8273,0,0,0,
2020-06-17,Uttar Pradesh,15181,9239,465,0,496206
2020-06-17,Uttarakhand,2023,1254,26,13,49462
2020-06-17,West Bengal,12300,6533,506,0,360976
2020-06-18,Andaman and Nicobar Islands,45,35,0,0,12622
2020-06-18,Andhra Pradesh,7496,3772,92,0,612397
2020-06-18,Arunachal Pradesh,103,11,0,0,16630
2020-06-18,Assam,4904,2849,9,3,246590
2020-06-18,Bihar,7040,4961,44,0,139584
2020-06-18,Chandigarh,374,306,6,0,6315
2020-06-18,Chhattisgarh,1946,1202,9,0,116329
2020-06-18,Delhi,49979,21341,1969,0,321302
2020-06-18,Dadra and Nagar Haveli and Daman and Diu,61,14,0,0,26752
2020-06-18,Goa,705,109,0,0,46996
2020-06-18,Gujarat,25658,17827,1592,0,308744
2020-06-18,Himachal Pradesh,595,373,7,11,59214
2020-06-18,Haryana,9218,4556,134,0,202808
2020-06-18,Jharkhand,1919,1198,11,0,115186
2020-06-18,Jammu and Kashmir,5555,3144,71,0,289027
2020-06-18,Karnataka,7944,4980,114,4,473507
2020-06-18,Kerala,2795,1413,22,2,169035
2020-06-18,Ladakh,687,95,1,0,12082
2020-06-18,Maharashtra,120504,60838,5751,13,719637
2020-06-18,Meghalaya,43,32,1,0,14647
2020-06-18,Manipur,606,199,0,0,30476
2020-06-18,Madhya Pradesh,11426,8632,486,0,277451
2020-06-18,Mizoram,130,1,0,0,6661
2020-06-18,Nagaland,193,109,0,0,9039
2020-06-18,Odisha,4512,3144,14,0,212224
2020-06-18,Punjab,3615,2570,83,0,219528
2020-06-18,Puducherry,271,116,6,0,11679
2020-06-18,Rajasthan,13857,10742,330,0,654816
2020-06-18,Sikkim,70,5,0,0,6349
2020-06-18,Telangana,6027,3301,195,0,45911
2020-06-18,Tamil Nadu,52334,28641,625,0,800443
2020-06-18,Tripura,1154,639,1,0,51495
2020-06-18,India,381092,205180,12605,46,6426627
2020-06-18,State Unassigned,8703,0,0,0,
2020-06-18,Uttar Pradesh,15785,9638,488,0,515280
2020-06-18,Uttarakhand,2103,1386,26,13,50796
2020-06-18,West Bengal,12735,7001,518,0,370291
2020-06-19,Andaman and Nicobar Islands,47,35,0,0,12930
2020-06-19,Andhra Pradesh,7961,3905,96,0,630006
2020-06-19,Arunachal Pradesh,135,14,0,0,18008
2020-06-19,Assam,5006,3067,9,3,258797
2020-06-19,Bihar,7290,5098,49,0,145562
2020-06-19,Chandigarh,381,315,6,0,6438
2020-06-19,Chhattisgarh,2018,1305,10,0,120523
2020-06-19,Delhi,53116,23569,2035,0,334376
2020-06-19,Dadra and Nagar Haveli and Daman and Diu,75,14,0,0,26752
2020-06-19,Goa,725,118,0,0,49718
2020-06-19,Gujarat,26198,18167,1619,0,314301
2020-06-19,Himachal Pradesh,627,385,7,13,60814
2020-06-19,Haryana,9743,4889,144,0,207675
2020-06-19,Jharkhand,1961,1335,11,0,117569
2020-06-19,Jammu and Kashmir,5680,3194,75,0,295202
2020-06-19,Karnataka,8281,5210,123,4,484060
2020-06-19,Kerala,2913,1509,22,2,173729
2020-06-19,Ladakh,744,95,1,0,12516
2020-06-19,Maharashtra,124331,62773,5893,13,737597
2020-06-19,Meghalaya,43,32,1,0,15104
2020-06-19,Manipur,681,218,0,0,32093
2020-06-19,Madhya Pradesh,11582,8748,495,0,282674
2020-06-19,Mizoram,130,9,0,0,7496
2020-06-19,Nagaland,198,125,0,0,10102
2020-06-19,Odisha,4677,3297,14,0,216607
2020-06-19,Punjab,3832,2636,92,0,227012
2020-06-19,Puducherry,287,118,7,0,11992
2020-06-19,Rajasthan,14156,10997,333,0,667643
2020-06-19,Sikkim,70,21,0,0,6882
2020-06-19,Telangana,6526,3352,198,0,50569
2020-06-19,Tamil Nadu,54449,30271,666,0,827980
2020-06-19,Tripura,1181,657,1,0,52752
2020-06-19,India,395832,214209,12969,50,6616496
2020-06-19,State Unassigned,8927,0,0,0,
2020-06-19,Uttar Pradesh,16594,9995,507,0,532505
2020-06-19,Uttarakhand,2177,1433,26,15,53155
2020-06-19,West Bengal,13090,7303,529,0,380612
2020-06-20,Andaman and Nicobar Islands,47,35,0,0,13320
2020-06-20,Andhra Pradesh,8452,4111,101,0,652377
2020-06-20,Arunachal Pradesh,135,15,0,0,18521
2020-06-20,Assam,5255,3203,9,3,273047
2020-06-20,Bihar,7503,5367,49,0,151148
2020-06-20,Chandigarh,404,316,6,0,6578
2020-06-20,Chhattisgarh,2134,1368,11,0,123983
2020-06-20,Delhi,56746,31294,2112,0,351909
2020-06-20,Dadra and Nagar Haveli and Daman and Diu,92,26,0,0,27617
2020-06-20,Goa,754,129,0,0,51404
2020-06-20,Gujarat,26737,18702,1639,0,319414
2020-06-20,Himachal Pradesh,656,405,7,13,62580
2020-06-20,Haryana,10223,5128,149,0,212430
2020-06-20,Jharkhand,2024,1404,11,0,120892
2020-06-20,Jammu and Kashmir,5834,3336,81,0,301209
2020-06-20,Karnataka,8697,5393,132,4,493893
2020-06-20,Kerala,3040,1566,22,2,178559
2020-06-20,Ladakh,836,117,1,0,12838
2020-06-20,Maharashtra,128205,64153,5984,14,756809
2020-06-20,Meghalaya,43,32,1,0,15346
2020-06-20,Manipur,777,232,0,0,32093
2020-06-20,Madhya Pradesh,11724,8880,501,0,290831
2020-06-20,Mizoram,140,9,0,0,8284
2020-06-20,Nagaland,201,138,0,0,9128
2020-06-20,Odisha,4856,3534,15,0,219774
2020-06-20,Punjab,3952,2678,98,0,235700
2020-06-20,Puducherry,338,131,7,0,12409
2020-06-20,Rajasthan,14537,11274,337,0,683017
2020-06-20,Sikkim,70,21,0,0,7183
2020-06-20,Telangana,7072,3506,203,0,53757
2020-06-20,Tamil Nadu,56845,31316,704,0,861211
2020-06-20,Tripura,1189,680,1,0,53905
2020-06-20,India,411750,228183,13277,51,6807226
2020-06-20,State Unassigned,9265,0,0,0,
2020-06-20,Uttar Pradesh,17135,10369,529,0,542972
2020-06-20,Uttarakhand,2301,1450,27,15,54512
2020-06-20,West Bengal,13531,7865,540,0,390942
2020-06-21,Andaman and Nicobar Islands,48,37,0,0,13434
2020-06-21,Andhra Pradesh,8929,4307,106,0,676828
2020-06-21,Arunachal Pradesh,139,21,0,0,19154
2020-06-21,Assam,5587,3405,9,3,288306
2020-06-21,Bihar,7665,5631,51,0,156926
2020-06-21,Chandigarh,406,316,6,0,6677
2020-06-21,Chhattisgarh,2255,1421,11,0,126246
2020-06-21,Delhi,59746,33013,2175,0,370014
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,97,27,0,0,27839
2020-06-21,Goa,818,135,0,0,52301
2020-06-21,Gujarat,27317,19357,1664,0,324874
2020-06-21,Himachal Pradesh,673,417,7,13,64338
2020-06-21,Haryana,10635,5557,160,0,217797
2020-06-21,Jharkhand,2098,1406,11,0,121770
2020-06-21,Jammu and Kashmir,5956,3382,82,0,307638
2020-06-21,Karnataka,9150,5619,137,4,506765
2020-06-21,Kerala,3173,1659,22,2,183201
2020-06-21,Ladakh,837,134,1,0,12838
2020-06-21,Maharashtra,132075,65744,6170,14,775958
2020-06-21,Meghalaya,43,37,1,0,15346
2020-06-21,Manipur,841,250,0,0,35943
2020-06-21,Madhya Pradesh,11903,9015,515,0,296943
2020-06-21,Mizoram,141,9,0,0,8718
2020-06-21,Nagaland,211,141,0,0,9971
2020-06-21,Odisha,5160,3720,19,0,224402
2020-06-21,Punjab,4074,2700,99,0,240803
2020-06-21,Puducherry,366,140,8,0,12781
2020-06-21,Rajasthan,14930,11597,349,0,699126
2020-06-21,Sikkim,78,25,0,0,9354
2020-06-21,Telangana,7802,3731,210,0,57054
2020-06-21,Tamil Nadu,59377,32754,757,0,892612
2020-06-21,Tripura,1224,759,1,0,54983
2020-06-21,India,426901,237258,13703,51,6950493
2020-06-21,State Unassigned,9127,0,0,0,
2020-06-21,Uttar Pradesh,17731,10995,550,0,560697
2020-06-21,Uttarakhand,2344,1500,27,15,55819
2020-06-21,West Bengal,13945,8297,555,0,401491
2020-06-22,Andaman and Nicobar Islands,48,37,0,0,13511
2020-06-22,Andhra Pradesh,9372,4435,111,0,693548
2020-06-22,Arunachal Pradesh,148,22,0,0,19799
2020-06-22,Assam,5854,3566,9,3,301557
2020-06-22,Bihar,7893,5767,52,0,163476
2020-06-22,Chandigarh,411,322,6,0,6745
2020-06-22,Chhattisgarh,2302,1487,12,0,129731
2020-06-22,Delhi,62655,36602,2233,0,384696
2020-06-22,Dadra and Nagar Haveli and Daman and Diu,112,27,0,0,28364
2020-06-22,Goa,864,152,1,0,53050
2020-06-22,Gujarat,27880,19917,1685,0,329343
2020-06-22,Himachal Pradesh,727,429,7,13,65189
2020-06-22,Haryana,11025,5916,169,0,222948
2020-06-22,Jharkhand,2140,1469,11,0,124008
2020-06-22,Jammu and Kashmir,6088,3531,85,0,313687
2020-06-22,Karnataka,9399,5730,142,4,515969
2020-06-22,Kerala,3311,1747,22,2,185903
2020-06-22,Ladakh,847,136,1,0,13018
2020-06-22,Maharashtra,135796,67706,6283,14,789016
2020-06-22,Meghalaya,45,37,1,0,16296
2020-06-22,Manipur,898,250,0,0,38286
2020-06-22,Madhya Pradesh,12078,9215,521,0,302673
2020-06-22,Mizoram,142,12,0,0,9277
2020-06-22,Nagaland,280,141,0,0,10599
2020-06-22,Odisha,5303,3863,21,0,227860
2020-06-22,Punjab,4235,2825,101,0,246760
2020-06-22,Puducherry,383,149,8,0,13037
2020-06-22,Rajasthan,15232,11910,356,0,709592
2020-06-22,Sikkim,78,29,0,0,9449
2020-06-22,Telangana,8674,4005,217,0,60243
2020-06-22,Tamil Nadu,62087,34112,794,0,919204
2020-06-22,Tripura,1240,782,1,0,56035
2020-06-22,India,440461,248137,14015,51,7137716
2020-06-22,State Unassigned,7832,0,0,0,
2020-06-22,Uttar Pradesh,18322,11601,569,0,574304
2020-06-22,Uttarakhand,2402,1521,28,15,56724
2020-06-22,West Bengal,14358,8687,569,0,410854
2020-06-23,Andaman and Nicobar Islands,50,40,0,0,13723
2020-06-23,Andhra Pradesh,9834,4592,119,0,714187
2020-06-23,Arunachal Pradesh,158,38,0,0,20398
2020-06-23,Assam,6057,3763,9,3,323258
2020-06-23,Bihar,8050,6027,54,0,169401
2020-06-23,Chandigarh,418,322,6,0,6840
2020-06-23,Chhattisgarh,2385,1527,12,0,133753
2020-06-23,Delhi,66602,39313,2301,0,401648
2020-06-23,Dadra and Nagar Haveli and Daman and Diu,121,27,0,1,29072
2020-06-23,Goa,909,205,2,0,54781
2020-06-23,Gujarat,28429,20521,1711,0,334326
2020-06-23,Himachal Pradesh,775,432,7,13,67020
2020-06-23,Haryana,11520,6498,178,0,226951
2020-06-23,Jharkhand,2193,1520,11,0,126007
2020-06-23,Jammu and Kashmir,6236,3642,87,0,319664
2020-06-23,Karnataka,9721,6004,150,4,526538
2020-06-23,Kerala,3452,1807,23,2,192059
2020-06-23,Ladakh,932,148,1,0,13118
2020-06-23,Maharashtra,139010,69631,6531,15,804726
2020-06-23,Meghalaya,46,41,1,0,16637
2020-06-23,Manipur,921,258,0,0,40829
2020-06-23,Madhya Pradesh,12261,9335,525,0,307812
2020-06-23,Mizoram,142,19,0,0,9840
2020-06-23,Nagaland,330,141,0,0,11173
2020-06-23,Odisha,5470,3988,24,0,231356
2020-06-23,Punjab,4397,3047,105,0,255380
2020-06-23,Puducherry,402,165,9,0,13435
2020-06-23,Rajasthan,15627,12213,365,0,726077
2020-06-23,Sikkim,79,29,0,0,9594
2020-06-23,Telangana,9553,4224,220,0,63249
2020-06-23,Tamil Nadu,64603,35339,833,0,944352
2020-06-23,Tripura,1263,807,1,0,56901
2020-06-23,India,456117,258599,14483,55,7352911
2020-06-23,State Unassigned,8015,0,0,0,
2020-06-23,Uttar Pradesh,18893,12116,588,0,588186
2020-06-23,Uttarakhand,2535,1602,30,17,58338
2020-06-23,West Bengal,14728,9218,580,0,420277
2020-06-24,Andaman and Nicobar Islands,56,41,0,0,13994
